Run Number,Run Status,Experiment,Kinematics Setting,Target,Beam energy (GeV),Beam current (uA),HMS Angle (deg),HMS Angle Uncertainty (deg),HMS Angle Log Entry,HMS Momentum (GeV/c),HMS Polarity,HMS Momentum Log Entry,SHMS Angle (deg),SHMS Angle Uncertainty (deg),SHMS Angle Log Entry,SHMS Momentum (GeV/c),SHMS Polarity,SHMS Momentum Log Entry,Comments
26828,Good,VCS2,2c,10 cm LH2,2.1132,50,42.577,0.002,https://logbooks.jlab.org/entry/4501898,0.83,proton,https://logbooks.jlab.org/entry/4502178,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502178,
26829,Good,VCS2,2c,10 cm LH2,2.1132,50,42.577,0.002,https://logbooks.jlab.org/entry/4501898,0.83,proton,https://logbooks.jlab.org/entry/4502178,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502178,
26830,Good,VCS2,2c,10 cm Dummy,2.1132,40,42.577,0.002,https://logbooks.jlab.org/entry/4501898,0.83,proton,https://logbooks.jlab.org/entry/4502178,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502178,
26831,Good,VCS2,3c,10 cm Dummy,2.1132,40,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502400,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502400,
26832,Good,VCS2,3c,10 cm Dummy,2.1132,40,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502400,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502400,
26833,Good,VCS2,3c,10 cm Dummy,2.1132,40,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502400,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502400,
26834,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502400,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502400,
26835,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502400,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502400,
26836,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502400,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502400,
26837,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502400,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502400,
26838,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502400,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502400,
26839,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502400,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502400,
26840,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502400,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502400,
26841,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502400,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502400,
26842,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502400,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502400,
26843,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502651,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502651,
26844,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502651,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502651,
26845,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502651,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502651,
26846,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502651,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502651,
26847,Junk,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502651,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502651,
26848,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502651,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502651,
26849,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502651,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502651,
26850,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502651,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502651,
26851,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502651,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502651,
26852,Good,VCS2,3c,10 cm LH2,2.1132,5,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502651,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502651,
26853,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502867,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502867,
26854,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502867,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502867,
26855,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502867,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502867,
26856,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502867,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502867,
26857,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502867,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502867,various beam currents: 5-31
26858,Junk,VCS2,3c,10 cm LH2,2.1132,15,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502867,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502867,
26859,Junk,VCS2,3c,10 cm LH2,2.1132,15,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502867,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502867,
26860,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4502867,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4502867,various beam currents: 5-31
26861,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4503077,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503077,
26862,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4503077,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503077,
26863,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4503077,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503077,various beam currents: 5-31
26864,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4503077,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503077,various beam currents: 5-31
26865,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4503077,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503077,
26866,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4503077,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503077,
26867,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4503242,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503242,
26868,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4503242,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503242,
26869,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4503242,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503242,
26870,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4503242,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503242,
26871,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4503242,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503242,
26872,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4503242,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503242,
26873,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4503242,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503242,
26874,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4503242,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503242,
26875,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4503242,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503242,
26876,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4503242,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503242,
26877,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4503242,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503242,
26878,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4503242,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503242,
26879,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4503242,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503242,
26880,Good,VCS2,3c,10 cm LH2,2.1132,31,30.355,0,https://logbooks.jlab.org/entry/4502396,0.804,proton,https://logbooks.jlab.org/entry/4503242,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503242,
26881,Good,VCS2,3c,10 cm LH2,2.1132,31,30.3535,0.0015,https://logbooks.jlab.org/entry/4503369,0.804,proton,https://logbooks.jlab.org/entry/4503367,15.465,0.005,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503367,various beam currents: 5-31
26882,Good,VCS2,3c,10 cm LH2,2.1132,31,30.3535,0.0015,https://logbooks.jlab.org/entry/4503369,0.804,proton,https://logbooks.jlab.org/entry/4503367,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503367,
26883,Short,VCS2,3c,10 cm LH2,2.1132,31,30.3535,0.0015,https://logbooks.jlab.org/entry/4503369,0.804,proton,https://logbooks.jlab.org/entry/4503367,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503367,
26884,Good,VCS2,4c,10 cm Dummy,2.1132,40,30.3535,0.0015,https://logbooks.jlab.org/entry/4503369,0.804,proton,https://logbooks.jlab.org/entry/4503367,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503367,various beam currents: 5-40
26885,Good,VCS2,4c,10 cm Dummy,2.1132,40,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4503367,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503367,
26886,Good,VCS2,4c,10 cm Dummy,2.1132,40,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4503367,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503367,
26887,Good,VCS2,4c,10 cm Dummy,2.1132,40,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4503367,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503367,
26888,Good,VCS2,4c,10 cm Dummy,2.1132,40,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4503367,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503367,
26889,Junk,VCS2,4c,10 cm LH2,2.1132,60,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4503680,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503680,Very short run(3 min run). MCC stopped the beam for half n hour for beam tuning. The run was stopped then.
26890,Good,VCS2,4c,10 cm LH2,2.1132,60,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4503680,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503680,
26891,Good,VCS2,4c,10 cm LH2,2.1132,60,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4503680,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503680,
26892,Good,VCS2,4c,10 cm LH2,2.1132,60,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4503680,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503680,
26893,Good,VCS2,4c,10 cm LH2,2.1132,60,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4503680,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503680,
26894,Good,VCS2,4c,10 cm LH2,2.1132,60,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4503680,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503680,
26895,Good,VCS2,4c,10 cm LH2,2.1132,60,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4503680,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503680,
26896,Good,VCS2,4c,10 cm LH2,2.1132,60,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4503680,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503680,
26897,Good,VCS2,4c,10 cm LH2,2.1132,60,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4503810,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503810,
26898,Short,VCS2,4c,10 cm LH2,2.1132,60,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4503810,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4503810,"SHMS Dipole Interlocks, run ended in 13 mins."
26899,Good,VCS2,Current Scan,10 cm LH2,2.1132,60,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Current Scan Run range 26899 - 26941
26900,Good,VCS2,Current Scan,10 cm LH2,2.1132,55,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26901,Good,VCS2,Current Scan,10 cm LH2,2.1132,50,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26902,Good,VCS2,Current Scan,10 cm LH2,2.1132,45,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26903,Good,VCS2,Current Scan,10 cm LH2,2.1132,40,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26904,Good,VCS2,Current Scan,10 cm LH2,2.1132,35,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26905,Good,VCS2,Current Scan,10 cm LH2,2.1132,45,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26906,Good,VCS2,Current Scan,10 cm LH2,2.1132,40,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26907,Good,VCS2,Current Scan,10 cm LH2,2.1132,35,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26908,Good,VCS2,Current Scan,10 cm LH2,2.1132,30,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26909,Good,VCS2,Current Scan,10 cm LH2,2.1132,25,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26910,Good,VCS2,Current Scan,10 cm LH2,2.1132,20,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26911,Good,VCS2,Current Scan,10 cm LH2,2.1132,15,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26912,Good,VCS2,Current Scan,10 cm LH2,2.1132,10,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26913,Good,VCS2,Current Scan,10 cm LH2,2.1132,7,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26914,Good,VCS2,Current Scan,10 cm LH2,2.1132,6,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26915,Good,VCS2,Current Scan,10 cm LH2,2.1132,5,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26916,Good,VCS2,Current Scan,10 cm LH2,2.1132,4,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26917,Good,VCS2,Current Scan,10 cm LH2,2.1132,3,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26918,Good,VCS2,Current Scan,10 cm LH2,2.1132,2,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26919,Good,VCS2,Current Scan,10 cm LH2,2.1132,1,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26920,Good,VCS2,Current Scan,10 cm Dummy,2.1132,40,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
